SOURCE,TARGET,CONNECTIVITYNODE
TMP00015788,TMP00043438,-6698708
TMP00015789,TMP00015799,-6698668
TMP00015790,TMP00035788,-6698678
TMP00015791,TMP00032187,-6698676
TMP00015792,TMP00035790,-6698680
TMP00015793,TMP00035785,-6698674
TMP00015795,TMP00035783,-6698672
TMP00015796,TMP00032190,-6698682
TMP00015800,TMP00032192,-6697979
TMP00015801,TMP00043440,-6697974
TMP00015802,TMP00043445,-6697954
TMP00015803,TMP00043447,-6697953
TMP00015804,TMP00043442,-6697940
TMP00015805,TMP00043443,-6697951
TMP00015806,TMP00043446,-6697952
TMP00015807,TMP00043444,-6697939
TMP00015810,TMP00027663,-6697914
TMP00015811,TMP00025907,-6697919
TMP00015812,TMP00043449,-6697917
TMP00015813,TMP00043452,-6697348
TMP00015814,TMP00043451,-6697345
TMP00015815,TMP00035384,-6697353
TMP00015816,TMP00029882,-6697355
TMP00015817,TMP00032193,-6697354
TMP00015818,TMP00032193,-6697349
TMP00015819,TMP00043453,-6697207
TMP00015821,TMP00043462,-6695741
TMP00015822,TMP00043463,-6695753
TMP00015823,TMP00043470,-6695755
TMP00015825,TMP00043473,-6695722
TMP00015826,TMP00033297,-6695710
TMP00015827,TMP00019367,-6695700
TMP00015828,TMP00043468,-6695742
TMP00015829,TMP00032537,-6695708
TMP00015830,TMP00043460,-6695721
TMP00015831,TMP00043461,-6695733
TMP00015832,TMP00043464,-6695734
TMP00015833,TMP00043472,-6695732
TMP00015834,TMP00043465,-6695754
TMP00015835,TMP00043469,-6695756
TMP00015836,TMP00019357,-6695698
TMP00015837,TMP00043475,-6695735
TMP00015841,TMP00043483,-6695687
TMP00015842,TMP00043479,-6695682
TMP00015843,TMP00043481,-6695685
TMP00015844,TMP00043480,-6695683
TMP00015845,TMP00043482,-6695686
TMP00015846,TMP00043478,-6695684
TMP00015855,TMP00043492,-6695607
TMP00015856,TMP00043491,-6695611
TMP00015857,TMP00043493,-6695608
TMP00015858,TMP00043495,-6695606
TMP00015859,TMP00043490,-6695609
TMP00015860,TMP00043494,-6695610
TMP00015865,TMP00032375,-7775570
TMP00015867,TMP00032380,-7775572
TMP00039643,TMP00017767,-7784872
TMP00039643,TMP00017768,-7784872
TMP00017767,TMP00017768,-7784872
TMP00039650,TMP00017755,-7692374
TMP00039650,TMP00017756,-7692374
TMP00017755,TMP00017756,-7692374
TMP00039651,TMP00017760,-7784865
TMP00039651,TMP00017761,-7784865
TMP00017760,TMP00017761,-7784865
TMP00039652,TMP00015891,-8425596
TMP00039652,TMP00015892,-8425596
TMP00015891,TMP00015892,-8425596
TMP00039656,TMP00018302,-7775627
TMP00039660,TMP00029833,-7781926
TMP00039662,TMP00032350,-7296388
TMP00039663,TMP00018230,-7782023
TMP00039665,TMP00031419,-7782022
TMP00039679,TMP00016195,-7784881
TMP00039680,TMP00016255,-8506848
TMP00039681,TMP00016184,-7784896
TMP00039681,TMP00016185,-7784896
TMP00016184,TMP00016185,-7784896
TMP00039682,TMP00016360,-7540840
TMP00039700,TMP00039701,-8448903
TMP00039700,TMP00039702,-8448903
TMP00039700,TMP00039703,-8448903
TMP00039700,TMP00039704,-8448903
TMP00039700,TMP00039705,-8448903
TMP00039700,TMP00039706,-8448903
TMP00039700,TMP00039707,-8448903
TMP00039701,TMP00039702,-8448903
TMP00039701,TMP00039703,-8448903
TMP00039701,TMP00039704,-8448903
TMP00039701,TMP00039705,-8448903
TMP00039701,TMP00039706,-8448903
TMP00039701,TMP00039707,-8448903
TMP00039702,TMP00039703,-8448903
TMP00039702,TMP00039704,-8448903
TMP00039702,TMP00039705,-8448903
TMP00039702,TMP00039706,-8448903
TMP00039702,TMP00039707,-8448903
TMP00039703,TMP00039704,-8448903
TMP00039703,TMP00039705,-8448903
TMP00039703,TMP00039706,-8448903
TMP00039703,TMP00039707,-8448903
TMP00039704,TMP00039705,-8448903
TMP00039704,TMP00039706,-8448903
TMP00039704,TMP00039707,-8448903
TMP00039705,TMP00039706,-8448903
TMP00039705,TMP00039707,-8448903
TMP00039706,TMP00039707,-8448903
TMP00039708,TMP00039709,-8448895
TMP00039708,TMP00039710,-8448895
TMP00039708,TMP00039711,-8448895
TMP00039708,TMP00039712,-8448895
TMP00039708,TMP00039713,-8448895
TMP00039708,TMP00039714,-8448895
TMP00039708,TMP00039715,-8448895
TMP00039709,TMP00039710,-8448895
TMP00039709,TMP00039711,-8448895
TMP00039709,TMP00039712,-8448895
TMP00039709,TMP00039713,-8448895
TMP00039709,TMP00039714,-8448895
TMP00039709,TMP00039715,-8448895
TMP00039710,TMP00039711,-8448895
TMP00039710,TMP00039712,-8448895
TMP00039710,TMP00039713,-8448895
TMP00039710,TMP00039714,-8448895
TMP00039710,TMP00039715,-8448895
TMP00039711,TMP00039712,-8448895
TMP00039711,TMP00039713,-8448895
TMP00039711,TMP00039714,-8448895
TMP00039711,TMP00039715,-8448895
TMP00039712,TMP00039713,-8448895
TMP00039712,TMP00039714,-8448895
TMP00039712,TMP00039715,-8448895
TMP00039713,TMP00039714,-8448895
TMP00039713,TMP00039715,-8448895
TMP00039714,TMP00039715,-8448895
TMP00039716,TMP00039717,-8448886
TMP00039716,TMP00039718,-8448886
TMP00039716,TMP00039719,-8448886
TMP00039716,TMP00039720,-8448886
TMP00039716,TMP00039721,-8448886
TMP00039716,TMP00039722,-8448886
TMP00039716,TMP00039723,-8448886
TMP00039717,TMP00039718,-8448886
TMP00039717,TMP00039719,-8448886
TMP00039717,TMP00039720,-8448886
TMP00039717,TMP00039721,-8448886
TMP00039717,TMP00039722,-8448886
TMP00039717,TMP00039723,-8448886
TMP00039718,TMP00039719,-8448886
TMP00039718,TMP00039720,-8448886
TMP00039718,TMP00039721,-8448886
TMP00039718,TMP00039722,-8448886
TMP00039718,TMP00039723,-8448886
TMP00039719,TMP00039720,-8448886
TMP00039719,TMP00039721,-8448886
TMP00039719,TMP00039722,-8448886
TMP00039719,TMP00039723,-8448886
TMP00039720,TMP00039721,-8448886
TMP00039720,TMP00039722,-8448886
TMP00039720,TMP00039723,-8448886
TMP00039721,TMP00039722,-8448886
TMP00039721,TMP00039723,-8448886
TMP00039722,TMP00039723,-8448886
TMP00039724,TMP00039725,-8448885
TMP00039724,TMP00039726,-8448885
TMP00039724,TMP00039727,-8448885
TMP00039724,TMP00039728,-8448885
TMP00039724,TMP00039729,-8448885
TMP00039724,TMP00039730,-8448885
TMP00039724,TMP00039731,-8448885
TMP00039725,TMP00039726,-8448885
TMP00039725,TMP00039727,-8448885
TMP00039725,TMP00039728,-8448885
TMP00039725,TMP00039729,-8448885
TMP00039725,TMP00039730,-8448885
TMP00039725,TMP00039731,-8448885
TMP00039726,TMP00039727,-8448885
TMP00039726,TMP00039728,-8448885
TMP00039726,TMP00039729,-8448885
TMP00039726,TMP00039730,-8448885
TMP00039726,TMP00039731,-8448885
TMP00039727,TMP00039728,-8448885
TMP00039727,TMP00039729,-8448885
TMP00039727,TMP00039730,-8448885
TMP00039727,TMP00039731,-8448885
TMP00039728,TMP00039729,-8448885
TMP00039728,TMP00039730,-8448885
TMP00039728,TMP00039731,-8448885
TMP00039729,TMP00039730,-8448885
TMP00039729,TMP00039731,-8448885
TMP00039730,TMP00039731,-8448885
TMP00039732,TMP00039733,-8448869
TMP00039732,TMP00039734,-8448869
TMP00039733,TMP00039734,-8448869
TMP00039735,TMP00039736,-8448868
TMP00039735,TMP00039737,-8448868
TMP00039736,TMP00039737,-8448868
TMP00039738,TMP00016464,-8447794
TMP00039744,TMP00019536,-7778539
TMP00039744,TMP00027625,-7778539
TMP00019536,TMP00027625,-7778539
TMP00039745,TMP00019480,-7540419
TMP00039753,TMP00017173,-7945654
TMP00039770,TMP00026559,-7785118
TMP00039773,TMP00029849,-7785284
TMP00039774,TMP00018024,-7747946
TMP00039774,TMP00018025,-7747946
TMP00018024,TMP00018025,-7747946
TMP00039775,TMP00018151,-8445536
TMP00039776,TMP00029327,-7314679
TMP00039777,TMP00029326,-7314676
TMP00039778,TMP00018107,-8445409
TMP00039779,TMP00018126,-8445407
TMP00039785,TMP00018542,-8447617
TMP00039786,TMP00029490,-7244642
TMP00039787,TMP00018526,-7244637
TMP00039787,TMP00018574,-7244637
TMP00018526,TMP00018574,-7244637
TMP00039793,TMP00018690,-7210196
TMP00039793,TMP00029606,-7210196
TMP00018690,TMP00029606,-7210196
TMP00039796,TMP00030687,-7314666
TMP00039797,TMP00029500,-7777064
TMP00039798,TMP00028829,-7777127
TMP00039810,TMP00019779,-7564356
TMP00039812,TMP00019131,-7775100
TMP00039817,TMP00033232,-6868084
TMP00039822,TMP00020454,-7599687
TMP00039823,TMP00020460,-7599678
TMP00039823,TMP00027616,-7599678
TMP00020460,TMP00027616,-7599678
TMP00039824,TMP00020359,-7599685
TMP00039824,TMP00020360,-7599685
TMP00020359,TMP00020360,-7599685
TMP00039825,TMP00019953,-7782637
TMP00039825,TMP00019983,-7782637
TMP00019953,TMP00019983,-7782637
TMP00039826,TMP00019974,-7782635
TMP00039826,TMP00029503,-7782635
TMP00019974,TMP00029503,-7782635
TMP00039827,TMP00019969,-7782634
TMP00039828,TMP00019970,-7782636
TMP00039830,TMP00020170,-7505177
TMP00039831,TMP00020174,-8199419
TMP00039831,TMP00030311,-8199419
TMP00020174,TMP00030311,-8199419
TMP00039833,TMP00021430,-7942318
TMP00039844,TMP00027013,-7942538
TMP00039845,TMP00021304,-7942536
TMP00039848,TMP00021295,-7942542
TMP00039848,TMP00021296,-7942542
TMP00021295,TMP00021296,-7942542
TMP00039849,TMP00027046,-6875848
TMP00039850,TMP00027091,-6875847
TMP00039876,TMP00025770,-8645675
TMP00039877,TMP00025548,-7073249
TMP00039883,TMP00027574,-7945298
TMP00039886,TMP00021862,-7696860
TMP00039886,TMP00021917,-7696860
TMP00021862,TMP00021917,-7696860
TMP00039891,TMP00021972,-8800036
TMP00039893,TMP00032132,-8800059
TMP00039897,TMP00025525,-7945423
TMP00039897,TMP00025526,-7945423
TMP00025525,TMP00025526,-7945423
TMP00039900,TMP00022095,-7605434
TMP00039907,TMP00030852,-6863300
TMP00039909,TMP00022108,-7605437
TMP00039912,TMP00022123,-8730431
TMP00039914,TMP00022238,-8152757
TMP00039914,TMP00027200,-8152757
TMP00022238,TMP00027200,-8152757
TMP00039915,TMP00022119,-8730477
TMP00039915,TMP00022237,-8730477
TMP00022119,TMP00022237,-8730477
TMP00039917,TMP00022127,-7623631
TMP00039917,TMP00022128,-7623631
TMP00022127,TMP00022128,-7623631
TMP00039925,TMP00020712,-7827599
TMP00039926,TMP00020713,-7827613
TMP00039926,TMP00020725,-7827613
TMP00020713,TMP00020725,-7827613
TMP00039928,TMP00020720,-7827614
TMP00039928,TMP00020736,-7827614
TMP00020720,TMP00020736,-7827614
TMP00039929,TMP00020736,-7827615
TMP00039931,TMP00020948,-7945476
TMP00039931,TMP00020949,-7945476
TMP00020948,TMP00020949,-7945476
TMP00039939,TMP00020969,-7945529
TMP00039940,TMP00020886,-7945519
TMP00039940,TMP00020887,-7945519
TMP00020886,TMP00020887,-7945519
TMP00039945,TMP00022443,-7945103
TMP00039945,TMP00022442,-7945103
TMP00022443,TMP00022442,-7945103
TMP00039946,TMP00027452,-8947195
TMP00039948,TMP00022546,-8947320
TMP00039948,TMP00027509,-8947320
TMP00022546,TMP00027509,-8947320
TMP00039949,TMP00022694,-7945061
TMP00039950,TMP00022453,-7355232
TMP00039952,TMP00022423,-8946644
TMP00039964,TMP00023993,-7945238
TMP00039964,TMP00023994,-7945238
TMP00023993,TMP00023994,-7945238
TMP00039966,TMP00024033,-7945257
TMP00039966,TMP00027186,-7945257
TMP00024033,TMP00027186,-7945257
TMP00039967,TMP00023454,-7945239
TMP00039967,TMP00023455,-7945239
TMP00023454,TMP00023455,-7945239
TMP00039969,TMP00023619,-7945247
TMP00039969,TMP00023620,-7945247
TMP00023619,TMP00023620,-7945247
TMP00039970,TMP00023927,-7945248
TMP00039970,TMP00023928,-7945248
TMP00023927,TMP00023928,-7945248
TMP00039977,TMP00021995,-7883929
TMP00039977,TMP00026524,-7883929
TMP00021995,TMP00026524,-7883929
TMP00039979,TMP00024531,-6710398
TMP00039979,TMP00024532,-6710398
TMP00024531,TMP00024532,-6710398
TMP00039988,TMP00020291,-7498720
TMP00039988,TMP00020292,-7498720
TMP00020291,TMP00020292,-7498720
TMP00039992,TMP00024722,-7943525
TMP00039992,TMP00024723,-7943525
TMP00024722,TMP00024723,-7943525
TMP00039993,TMP00024852,-7943497
TMP00039995,TMP00024765,-7943523
TMP00039995,TMP00024796,-7943523
TMP00024765,TMP00024796,-7943523
TMP00039997,TMP00024710,-7943558
TMP00040001,TMP00018077,-7835211
TMP00040001,TMP00018078,-7835211
TMP00018077,TMP00018078,-7835211
TMP00040003,TMP00024960,-7801046
TMP00040012,TMP00025202,-7648516
TMP00040012,TMP00025245,-7648516
TMP00025202,TMP00025245,-7648516
TMP00040013,TMP00025072,-7648515
TMP00040013,TMP00025073,-7648515
TMP00025072,TMP00025073,-7648515
TMP00040014,TMP00025232,-7648504
TMP00040015,TMP00025079,-7648500
TMP00040015,TMP00025252,-7648500
TMP00025079,TMP00025252,-7648500
TMP00040017,TMP00025121,-7648520
TMP00040019,TMP00025048,-8132732
TMP00040020,TMP00041243,-7240143
TMP00040022,TMP00025105,-8132668
TMP00040022,TMP00025223,-8132668
TMP00025105,TMP00025223,-8132668
TMP00040023,TMP00025229,-8132685
TMP00040023,TMP00025228,-8132685
TMP00025229,TMP00025228,-8132685
TMP00040024,TMP00025064,-8132621
TMP00040025,TMP00025183,-8132634
TMP00040026,TMP00025281,-8132662
TMP00040028,TMP00025118,-7648534
TMP00040028,TMP00025103,-7648534
TMP00025118,TMP00025103,-7648534
TMP00040030,TMP00025283,-7648587
TMP00040030,TMP00025284,-7648587
TMP00025283,TMP00025284,-7648587
TMP00040031,TMP00025104,-7648583
TMP00040031,TMP00025105,-7648583
TMP00025104,TMP00025105,-7648583
TMP00040032,TMP00025090,-7648610
TMP00040032,TMP00025091,-7648610
TMP00025090,TMP00025091,-7648610
TMP00040037,TMP00025256,-7648581
TMP00040037,TMP00025259,-7648581
TMP00025256,TMP00025259,-7648581
TMP00040039,TMP00024176,-7613210
TMP00040039,TMP00024177,-7613210
TMP00024176,TMP00024177,-7613210
TMP00040041,TMP00020087,-7778775
TMP00040041,TMP00020088,-7778775
TMP00020087,TMP00020088,-7778775
TMP00040111,TMP00026069,-7835114
TMP00040111,TMP00026070,-7835114
TMP00026069,TMP00026070,-7835114
TMP00040179,TMP00016194,-7784895
TMP00040179,TMP00016195,-7784895
TMP00016194,TMP00016195,-7784895
TMP00040185,TMP00018226,-7782020
TMP00040185,TMP00026324,-7782020
TMP00018226,TMP00026324,-7782020
TMP00040187,TMP00026327,-6803160
TMP00040187,TMP00026346,-6803160
TMP00026327,TMP00026346,-6803160
TMP00040191,TMP00026394,-7775580
TMP00040271,TMP00033390,-7707551
TMP00040276,TMP00019958,-7707230
TMP00040295,TMP00022012,-7700805
TMP00040295,TMP00022034,-7700805
TMP00022012,TMP00022034,-7700805
TMP00040314,TMP00026557,-7785116
TMP00040314,TMP00026559,-7785116
TMP00026557,TMP00026559,-7785116
TMP00040372,TMP00018908,-7677714
TMP00040372,TMP00018897,-7677714
TMP00018908,TMP00018897,-7677714
TMP00040386,TMP00024957,-7781126
TMP00040386,TMP00024958,-7781126
TMP00024957,TMP00024958,-7781126
TMP00040393,TMP00018271,-7775738
TMP00040393,TMP00018272,-7775738
TMP00018271,TMP00018272,-7775738
TMP00040398,TMP00021407,-7675229
TMP00040398,TMP00021408,-7675229
TMP00021407,TMP00021408,-7675229
TMP00040428,TMP00015963,-7661368
TMP00040428,TMP00019268,-7661368
TMP00015963,TMP00019268,-7661368
TMP00040481,TMP00030280,-7660289
TMP00040481,TMP00030281,-7660289
TMP00030280,TMP00030281,-7660289
TMP00040534,TMP00021297,-7624915
TMP00040534,TMP00021296,-7624915
TMP00021297,TMP00021296,-7624915
TMP00040536,TMP00021236,-7624906
TMP00040536,TMP00021301,-7624906
TMP00021236,TMP00021301,-7624906
TMP00040537,TMP00027096,-7624880
TMP00040538,TMP00021096,-6825569
TMP00040539,TMP00023472,-7624691
TMP00040539,TMP00023473,-7624691
TMP00023472,TMP00023473,-7624691
TMP00040541,TMP00023736,-7624676
TMP00040542,TMP00027187,-7624674
TMP00040544,TMP00023397,-7624666
TMP00040544,TMP00023398,-7624666
TMP00023397,TMP00023398,-7624666
TMP00040547,TMP00021604,-7613465
TMP00040548,TMP00021524,-7613463
TMP00040548,TMP00021525,-7613463
TMP00021524,TMP00021525,-7613463
TMP00040549,TMP00021516,-7613459
TMP00040549,TMP00021517,-7613459
TMP00021516,TMP00021517,-7613459
TMP00040551,TMP00030770,-7613453
TMP00040551,TMP00030789,-7613453
TMP00030770,TMP00030789,-7613453
TMP00040552,TMP00021518,-7613452
TMP00040554,TMP00027395,-7613227
TMP00040555,TMP00027402,-7613225
TMP00040558,TMP00022588,-7612820
TMP00040559,TMP00022495,-7612818
TMP00040560,TMP00016628,-7519858
TMP00040561,TMP00025457,-7945382
TMP00040561,TMP00025770,-7945382
TMP00025457,TMP00025770,-7945382
TMP00040562,TMP00025457,-7610813
TMP00040568,TMP00027616,-7599657
TMP00040569,TMP00020448,-7599655
TMP00040569,TMP00020460,-7599655
TMP00020448,TMP00020460,-7599655
TMP00040570,TMP00020397,-7599651
TMP00040570,TMP00020398,-7599651
TMP00020397,TMP00020398,-7599651
TMP00040572,TMP00020447,-7599631
TMP00040572,TMP00020448,-7599631
TMP00020447,TMP00020448,-7599631
TMP00040573,TMP00027625,-7590104
TMP00040573,TMP00027626,-7590104
TMP00027625,TMP00027626,-7590104
TMP00040652,TMP00027694,-7553983
TMP00040653,TMP00021779,-7553981
TMP00040657,TMP00025734,-7542419
TMP00040657,TMP00025735,-7542419
TMP00025734,TMP00025735,-7542419
TMP00040711,TMP00027057,-7533828
TMP00040711,TMP00027078,-7533828
TMP00027057,TMP00027078,-7533828
TMP00040751,TMP00015931,-7529389
TMP00040760,TMP00024845,-7524838
TMP00040760,TMP00024846,-7524838
TMP00024845,TMP00024846,-7524838
TMP00040766,TMP00027762,-7521196
TMP00040767,TMP00028455,-7521193
TMP00040768,TMP00028209,-7308103
TMP00040770,TMP00016585,-7519921
TMP00040770,TMP00016586,-7519921
TMP00016585,TMP00016586,-7519921
TMP00040796,TMP00028775,-7508224
TMP00040796,TMP00028776,-7508224
TMP00028775,TMP00028776,-7508224
TMP00040857,TMP00020300,-7425867
TMP00040863,TMP00019061,-7777067
TMP00040863,TMP00019062,-7777067
TMP00019061,TMP00019062,-7777067
TMP00040885,TMP00025136,-7490549
TMP00040885,TMP00028860,-7490549
TMP00025136,TMP00028860,-7490549
TMP00040886,TMP00019806,-7485858
TMP00040889,TMP00019166,-7129757
TMP00040889,TMP00029958,-7129757
TMP00019166,TMP00029958,-7129757
TMP00040894,TMP00019628,-7482482
TMP00040894,TMP00019631,-7482482
TMP00019628,TMP00019631,-7482482
TMP00040899,TMP00028192,-7473464
TMP00040922,TMP00021101,-6825568
TMP00040923,TMP00027058,-7455660
TMP00040923,TMP00027059,-7455660
TMP00027058,TMP00027059,-7455660
TMP00040924,TMP00027062,-7455657
TMP00040924,TMP00027063,-7455657
TMP00027062,TMP00027063,-7455657
TMP00040933,TMP00029023,-7110508
TMP00040957,TMP00020885,-7428377
TMP00040957,TMP00020886,-7428377
TMP00020885,TMP00020886,-7428377
TMP00040977,TMP00021384,-7413619
TMP00041024,TMP00021828,-7400156
TMP00041024,TMP00029974,-7400156
TMP00021828,TMP00029974,-7400156
TMP00041028,TMP00016191,-7373535
TMP00041028,TMP00016192,-7373535
TMP00016191,TMP00016192,-7373535
TMP00041031,TMP00029169,-7370127
TMP00041064,TMP00018668,-7321668
TMP00041122,TMP00029666,-7296393
TMP00041123,TMP00029345,-7296384
TMP00041155,TMP00029398,-7283847
TMP00041160,TMP00019615,-7283829
TMP00041165,TMP00029410,-7283605
TMP00041166,TMP00029403,-7283604
TMP00041174,TMP00019927,-7266296
TMP00041176,TMP00029724,-7264130
TMP00041177,TMP00029723,-7264127
TMP00041177,TMP00029724,-7264127
TMP00029723,TMP00029724,-7264127
TMP00041217,TMP00026154,-7244660
TMP00041217,TMP00026170,-7244660
TMP00026154,TMP00026170,-7244660
TMP00041242,TMP00029498,-7240148
TMP00041243,TMP00025269,-7240144
TMP00041246,TMP00018441,-7232142
TMP00041246,TMP00018442,-7232142
TMP00018441,TMP00018442,-7232142
TMP00041251,TMP00018470,-7232125
TMP00041251,TMP00018446,-7232125
TMP00018470,TMP00018446,-7232125
TMP00041303,TMP00030810,-7214994
TMP00041304,TMP00030034,-7210790
TMP00041305,TMP00029591,-7210782
TMP00041341,TMP00018708,-7210210
TMP00041341,TMP00018715,-7210210
TMP00018708,TMP00018715,-7210210
TMP00041399,TMP00019477,-7201830
TMP00041399,TMP00019495,-7201830
TMP00019477,TMP00019495,-7201830
TMP00041400,TMP00026400,-7201828
TMP00041400,TMP00026399,-7201828
TMP00026400,TMP00026399,-7201828
TMP00041426,TMP00029742,-7200643
TMP00041427,TMP00029746,-7200631
TMP00041428,TMP00024723,-7199425
TMP00041428,TMP00024724,-7199425
TMP00024723,TMP00024724,-7199425
TMP00041429,TMP00016865,-7199422
TMP00041429,TMP00017310,-7199422
TMP00016865,TMP00017310,-7199422
TMP00041442,TMP00025146,-7193481
TMP00041449,TMP00026742,-7183992
TMP00041450,TMP00029274,-7183975
TMP00041481,TMP00018801,-7179291
TMP00041481,TMP00018802,-7179291
TMP00018801,TMP00018802,-7179291
TMP00041486,TMP00020038,-7172112
TMP00041486,TMP00020039,-7172112
TMP00020038,TMP00020039,-7172112
TMP00041487,TMP00020044,-7172108
TMP00041497,TMP00029873,-7167415
TMP00041497,TMP00029874,-7167415
TMP00029873,TMP00029874,-7167415
TMP00041500,TMP00020711,-7166400
TMP00041500,TMP00020727,-7166400
TMP00020711,TMP00020727,-7166400
TMP00041501,TMP00020721,-7166395
TMP00041501,TMP00029310,-7166395
TMP00020721,TMP00029310,-7166395
TMP00041509,TMP00019936,-7154936
TMP00041509,TMP00019935,-7154936
